month_year,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
2024-05-01T00:00:00Z,68085B6FAADEE407,classic_bike,2024-05-06T18:16:19Z,2024-05-06T18:18:06Z,Broadway & Sheridan Rd,13323,Broadway & Waveland Ave,13325,41.952833,-87.649993,41.949074,-87.648636,member
2024-05-01T00:00:00Z,F11F10C8AB166332,electric_bike,2024-05-07T16:11:45Z,2024-05-07T16:25:21Z,Streeter Dr/Grand Ave,PI00002,Indiana Ave & Roosevelt Rd,SL-005,41.892338395,-87.612278819,41.867888,-87.623041,member
2024-05-01T00:00:00Z,D9615572D0E8EA2D,electric_bike,2024-05-07T18:27:16Z,2024-05-07T19:08:45Z,Broadway & Ridge Ave,15578,NA,NA,41.984129786,-87.660334587,42.01,-87.66,member
2024-05-01T00:00:00Z,77235F720C47C2CA,electric_bike,2024-05-08T08:08:53Z,2024-05-08T08:29:59Z,N Green St & W Lake St,20246.0,NA,NA,41.885585427,-87.648432255,41.88,-87.64,member
2024-05-01T00:00:00Z,D2410819C3D9B5BC,classic_bike,2024-05-08T14:09:06Z,2024-05-08T14:31:36Z,Columbus Dr & Randolph St,13263,Michigan Ave & Pearson St,13034,41.884728,-87.619521,41.89766,-87.62351,casual
2024-05-01T00:00:00Z,44578AED599789DA,electric_bike,2024-05-08T15:32:14Z,2024-05-08T15:57:42Z,Clark St & 9th St (AMLI),SL-009,DuSable Lake Shore Dr & Belmont Ave,TA1309000049,41.870804071,-87.631071806,41.940775,-87.639192,member
2024-05-01T00:00:00Z,A7BD1688EC52DE2A,classic_bike,2024-05-08T16:26:42Z,2024-05-08T16:39:02Z,Clark St & Schreiber Ave,KA1504000156,Clark St & Jarvis Ave,517,41.999245,-87.671249,42.015963,-87.675005,member
2024-05-01T00:00:00Z,1B13930A17C78768,electric_bike,2024-05-09T11:36:05Z,2024-05-09T11:47:28Z,Lincoln Ave & Fullerton Ave,TA1309000058,NA,NA,41.924127698,-87.646256566,41.95,-87.68,member
2024-05-01T00:00:00Z,8404CCA54B5FE4B0,electric_bike,2024-05-09T12:31:26Z,2024-05-09T12:37:06Z,NA,NA,Sheffield Ave & Wrightwood Ave,TA1309000023,41.94,-87.65,41.928712,-87.653833,member
2024-05-01T00:00:00Z,EBB1B9E9539A5AC7,electric_bike,2024-05-10T06:19:16Z,2024-05-10T06:27:11Z,NA,NA,Clark St & Wrightwood Ave,TA1305000014,41.94,-87.64,41.929546,-87.643118,casual
2024-05-01T00:00:00Z,A0E3AF15AB680B4F,electric_bike,2024-05-10T12:30:16Z,2024-05-10T12:45:11Z,NA,NA,NA,NA,41.95,-87.65,41.97,-87.68,member
2024-05-01T00:00:00Z,3CC13AED5360F00F,classic_bike,2024-05-10T16:18:50Z,2024-05-10T16:27:24Z,LaSalle St & Jackson Blvd,TA1309000004,LaSalle St & Jackson Blvd,TA1309000004,41.878166,-87.631929,41.878166,-87.631929,casual
2024-05-01T00:00:00Z,69A35ABCA569CA0B,classic_bike,2024-05-10T18:20:09Z,2024-05-10T18:33:43Z,Michigan Ave & Oak St,13042,Field Blvd & South Water St,15534,41.90096039,-87.62377664,41.88634906269,-87.6175165471,member
2024-05-01T00:00:00Z,9759C5E97F46EC34,electric_bike,2024-05-10T23:34:48Z,2024-05-10T23:46:02Z,Hermitage Ave & Polk St,13080,NA,NA,41.871493578,-87.669923544,41.87,-87.69,member
2024-05-01T00:00:00Z,5A7FFB25996DFA35,electric_bike,2024-05-11T10:54:31Z,2024-05-11T11:06:05Z,NA,NA,Valli Produce - Evanston Plaza,599,42.06,-87.7,42.039742,-87.699413,member
2024-05-01T00:00:00Z,35D8424089B170A2,electric_bike,2024-05-11T13:26:10Z,2024-05-11T13:32:18Z,Halsted St & Dickens Ave,13192,Sheffield Ave & Wrightwood Ave,TA1309000023,41.919929981,-87.648853064,41.928712,-87.653833,casual
2024-05-01T00:00:00Z,1D0706D29769675B,classic_bike,2024-05-11T14:02:01Z,2024-05-11T14:28:56Z,Clark St & North Ave,13128,Pine Grove Ave & Waveland Ave,TA1307000150,41.911974,-87.631942,41.94947274088333,-87.64645278453827,casual
2024-05-01T00:00:00Z,FCC0E9B001F36599,classic_bike,2024-05-11T14:41:50Z,2024-05-11T15:14:50Z,Streeter Dr & Grand Ave,13022,Buckingham Fountain,15541.1.1,41.892278,-87.612043,41.876665,-87.620483,casual
2024-05-01T00:00:00Z,430983D8AD7C044B,electric_bike,2024-05-11T20:26:54Z,2024-05-11T20:41:27Z,Wells St & Hubbard St,TA1307000151,Damen Ave & Pierce Ave,TA1305000041,41.889965296,-87.634297848,41.9093960065,-87.6776919292,casual
2024-05-01T00:00:00Z,327B45996FD6F357,electric_bike,2024-05-12T00:18:36Z,2024-05-12T00:42:23Z,NA,NA,Montrose Harbor,TA1308000012,41.93,-87.63,41.963982,-87.638181,casual
2024-05-01T00:00:00Z,B1AE0F46937B37E8,classic_bike,2024-05-12T11:50:31Z,2024-05-12T14:22:14Z,Buckingham Fountain,15541.1.1,Michigan Ave & Lake St,TA1305000011,41.876665,-87.620483,41.886022,-87.624398,casual
2024-05-01T00:00:00Z,6A32AE5613AC94DC,electric_bike,2024-05-12T14:20:12Z,2024-05-12T14:31:20Z,NA,NA,NA,NA,41.91,-87.63,41.93,-87.63,casual
2024-05-01T00:00:00Z,E23A4D338BE85B7E,classic_bike,2024-05-12T15:53:15Z,2024-05-12T16:18:33Z,Field Museum,13029,Dusable Harbor,KA1503000064,41.865312,-87.617867,41.886976,-87.612813,casual
2024-05-01T00:00:00Z,E56199D9153080E1,classic_bike,2024-05-12T19:35:41Z,2024-05-12T19:54:22Z,DuSable Lake Shore Dr & Wellington Ave,TA1307000041,Dayton St & North Ave,13058,41.9366884494997,-87.63682901859283,41.9105780349,-87.6494219288,member
2024-05-01T00:00:00Z,129C040732E4CF79,classic_bike,2024-05-12T23:15:17Z,2024-05-13T00:30:17Z,Lincolnwood Dr & Central St,E014,Lincolnwood Dr & Central St,E014,42.064854,-87.715297,42.064854,-87.715297,casual
2024-05-01T00:00:00Z,D764730F1F185FB7,electric_bike,2024-05-13T19:03:52Z,2024-05-13T19:07:02Z,NA,NA,NA,NA,41.93,-87.65,41.93,-87.64,member
2024-05-01T00:00:00Z,C9EAA65464B93BAE,classic_bike,2024-05-14T15:11:29Z,2024-05-14T15:13:06Z,Wells St & Concord Ln,TA1308000050,Clark St & Lincoln Ave,13179,41.912133,-87.634656,41.915689,-87.6346,member
2024-05-01T00:00:00Z,ADEED3CA7FFF17DD,electric_bike,2024-05-14T15:33:31Z,2024-05-14T15:37:39Z,Dearborn St & Monroe St,TA1305000006,Canal St & Madison St,13341,41.880997419,-87.629502296,41.882409,-87.639767,member
2024-05-01T00:00:00Z,30A50F82C697CC74,electric_bike,2024-05-14T19:18:59Z,2024-05-14T19:37:37Z,NA,NA,NA,NA,41.9,-87.67,41.92,-87.63,member
2024-05-01T00:00:00Z,67418F1637CB8DD3,classic_bike,2024-05-15T15:33:05Z,2024-05-15T15:45:05Z,McClurg Ct & Erie St,KA1503000041,Clark St & Ida B Wells Dr,TA1305000009,41.894503,-87.617854,41.8759326655,-87.6305845355,member
2024-05-01T00:00:00Z,10E370FC4078306B,electric_bike,2024-05-15T17:33:21Z,2024-05-15T17:48:50Z,NA,NA,NA,NA,41.95,-87.68,41.95,-87.66,member
2024-05-01T00:00:00Z,99A4056420C0C49B,classic_bike,2024-05-15T18:36:02Z,2024-05-15T19:02:37Z,Clark St & Grace St,TA1307000127,Theater on the Lake,TA1308000001,41.95078,-87.659172,41.926277,-87.630834,casual
2024-05-01T00:00:00Z,17E7AC0C9E002A37,classic_bike,2024-05-16T12:51:24Z,2024-05-16T12:55:04Z,Morgan St & Polk St,TA1307000130,Loomis St & Lexington St,13332,41.871737,-87.65103,41.87222873224032,-87.66136385500431,member
2024-05-01T00:00:00Z,8B738A522C3BB782,electric_bike,2024-05-16T16:44:44Z,2024-05-16T16:47:39Z,NA,NA,Racine Ave & Randolph St,13155,41.88,-87.65,41.884069,-87.656853,member
2024-05-01T00:00:00Z,F24DC5C45AF802B6,classic_bike,2024-05-16T20:26:04Z,2024-05-16T20:35:58Z,State St & Van Buren St,TA1305000035,Canal St & Madison St,13341,41.877181,-87.627844,41.882409,-87.639767,casual
2024-05-01T00:00:00Z,7BA76B7C83E69D01,classic_bike,2024-05-16T23:52:31Z,2024-05-17T00:02:16Z,Stetson Ave & South Water St,TA1308000029,Stetson Ave & South Water St,TA1308000029,41.886835,-87.62232,41.886835,-87.62232,member
2024-05-01T00:00:00Z,0765D2223FBBFD25,classic_bike,2024-05-17T01:29:24Z,2024-05-17T02:20:37Z,Walsh Park,18067,Walsh Park,18067,41.91461,-87.667968,41.91461,-87.667968,casual
2024-05-01T00:00:00Z,D039B41EAF9939BC,electric_bike,2024-05-17T14:49:17Z,2024-05-17T14:52:04Z,Halsted St & Polk St,TA1307000121,Peoria St & Jackson Blvd,13158,41.87180388,-87.646647096,41.8776415962753,-87.64961779117584,member
2024-05-01T00:00:00Z,7795765F69240485,classic_bike,2024-05-17T15:31:24Z,2024-05-17T15:39:46Z,Canal St & Madison St,13341,Sangamon St & Washington Blvd,13409,41.882409,-87.639767,41.883165,-87.6511,member
2024-05-01T00:00:00Z,E3D1F3429EBE3B29,classic_bike,2024-05-17T17:16:42Z,2024-05-17T17:55:44Z,Michigan Ave & Pearson St,13034,Lincoln Ave & Sunnyside Ave,TA1307000156,41.89766,-87.62351,41.963004,-87.684781,member
2024-05-01T00:00:00Z,5ED95D0BDD2B154F,classic_bike,2024-05-18T11:14:54Z,2024-05-18T11:25:16Z,Sheffield Ave & Fullerton Ave,TA1306000016,Lincoln Ave & Melrose St,TA1309000042,41.9256018819,-87.6537080423,41.9406,-87.669434999999993,member
2024-05-01T00:00:00Z,1EDF873B3A1F0602,classic_bike,2024-05-18T15:12:34Z,2024-05-18T16:27:52Z,Theater on the Lake,TA1308000001,Marine Dr & Ainslie St,KA1504000171,41.926277,-87.630834,41.9716,-87.650154,casual
2024-05-01T00:00:00Z,D3C0C4D6A9BCBA19,electric_bike,2024-05-18T19:18:30Z,2024-05-18T20:13:11Z,Michigan Ave & Washington St,13001,Wentworth Ave & Cermak Rd*,chargingstx07,41.88385183333333,-87.62407933333333,41.853214418519656,-87.63187229633331,casual
2024-05-01T00:00:00Z,A9CFB3D594511098,classic_bike,2024-05-18T19:55:33Z,2024-05-18T19:57:58Z,Sheffield Ave & Wellington Ave,TA1307000052,Burling St & Diversey Pkwy,TA1309000036,41.9362534831413,-87.65266209840775,41.93314,-87.64776,member
2024-05-01T00:00:00Z,CCC77FA128BA5FEC,electric_bike,2024-05-18T22:01:36Z,2024-05-18T22:12:03Z,Southport Ave & Belmont Ave,13229,Kimball Ave & Belmont Ave,KA150400009X,41.93937116666667,-87.6639315,41.93939395344302,-87.71206766366959,member
2024-05-01T00:00:00Z,34B5A24A3EBF49AD,classic_bike,2024-05-18T22:20:41Z,2024-05-18T22:24:10Z,Sheffield Ave & Wellington Ave,TA1307000052,Broadway & Barry Ave,13137,41.9362534831413,-87.65266209840775,41.93758231600629,-87.6440978050232,casual
2024-05-01T00:00:00Z,0D3AF789E019C6C6,electric_bike,2024-05-19T09:59:07Z,2024-05-19T09:59:20Z,NA,NA,NA,NA,41.99,-87.66,41.99,-87.66,member
2024-05-01T00:00:00Z,CD6815E4BAF252E2,classic_bike,2024-05-19T12:14:39Z,2024-05-19T12:16:05Z,Michigan Ave & Lake St,TA1305000011,Wabash Ave & Wacker Pl,TA1307000131,41.886022,-87.624398,41.886875,-87.62603,member
2024-05-01T00:00:00Z,B7CD4BB4605472BA,classic_bike,2024-05-19T13:31:25Z,2024-05-19T14:41:05Z,Millennium Park,13008,Clinton St & Roosevelt Rd,WL-008,41.8810317,-87.62408432,41.8671177825,-87.6410879593,casual
2024-05-01T00:00:00Z,C2605A2C3B9E8A7E,electric_bike,2024-05-19T13:40:28Z,2024-05-19T13:43:40Z,NA,NA,NA,NA,41.9,-87.62,41.9,-87.62,casual
2024-05-01T00:00:00Z,3C944067F7E75BCC,electric_bike,2024-05-19T17:39:47Z,2024-05-19T18:26:05Z,Adler Planetarium,13431,Wabash Ave & Grand Ave,TA1307000117,41.866104841,-87.607374668,41.891466,-87.626761,member
2024-05-01T00:00:00Z,C9B335AF54917B53,electric_bike,2024-05-20T11:28:13Z,2024-05-20T11:38:31Z,Racine Ave & 13th St,13165,Ogden Ave & Roosevelt Rd,KA1504000101,41.865031719,-87.657085299,41.86650148316,-87.68469707,member
2024-05-01T00:00:00Z,38D32B14D0319199,classic_bike,2024-05-20T19:08:12Z,2024-05-20T19:43:16Z,Lakefront Trail & Bryn Mawr Ave,15576,New St & Illinois St,TA1306000013,41.98404411519213,-87.65228122472763,41.89084704062381,-87.61861681938171,member
2024-05-01T00:00:00Z,82B1FC0D0C7A9E59,classic_bike,2024-05-21T12:34:38Z,2024-05-21T12:50:37Z,Montrose Harbor,TA1308000012,Lakefront Trail & Wilson Ave,639,41.963982,-87.638181,41.965845,-87.645361,casual
2024-05-01T00:00:00Z,51E37AC4D20B07DF,classic_bike,2024-05-21T18:29:52Z,2024-05-21T18:44:36Z,Halsted St & Fulton St,23003,Dearborn Pkwy & Delaware Pl,TA1307000128,41.886871,-87.648089,41.898969,-87.629912,member
2024-05-01T00:00:00Z,8CDACF8D08C04C98,electric_bike,2024-05-22T16:47:07Z,2024-05-22T17:01:05Z,NA,NA,Shields Ave & 28th Pl,15443,41.88,-87.64,41.842733,-87.635491,member
2024-05-01T00:00:00Z,894E712A666F20E0,electric_bike,2024-05-22T19:02:37Z,2024-05-22T19:02:59Z,NA,NA,NA,NA,42,-87.66,42,-87.66,casual
2024-05-01T00:00:00Z,BA58BCD401E0B49D,classic_bike,2024-05-22T19:27:36Z,2024-05-22T19:38:03Z,Sheridan Rd & Montrose Ave,TA1307000107,Broadway & Belmont Ave,13277,41.96167,-87.65464,41.940106,-87.645451,member
2024-05-01T00:00:00Z,CCE5F6A288BD4B06,classic_bike,2024-05-23T07:42:21Z,2024-05-23T08:04:59Z,Southport Ave & Wellington Ave,TA1307000006,Morgan St & Lake St*,chargingstx4,41.93577461766458,-87.66360014677048,41.88549170626906,-87.65228927135468,member
2024-05-01T00:00:00Z,B0D177386623330E,classic_bike,2024-05-23T16:28:20Z,2024-05-23T16:31:07Z,Millennium Park,13008,Millennium Park,13008,41.8810317,-87.62408432,41.8810317,-87.62408432,casual
2024-05-01T00:00:00Z,DA353E9DBD903419,electric_bike,2024-05-23T17:13:33Z,2024-05-23T17:28:59Z,Halsted St & Fulton St,23003,Halsted St & Wrightwood Ave,TA1309000061,41.886747122,-87.6481359,41.929143,-87.649077,member
2024-05-01T00:00:00Z,27CEEBDFB0F4DAE1,electric_bike,2024-05-23T19:09:21Z,2024-05-23T19:14:13Z,NA,NA,NA,NA,41.77,-87.66,41.77,-87.66,casual
2024-05-01T00:00:00Z,F6904B8BF1142403,classic_bike,2024-05-23T20:56:55Z,2024-05-23T21:02:30Z,Broadway & Waveland Ave,13325,Broadway & Barry Ave,13137,41.949074,-87.648636,41.93758231600629,-87.6440978050232,member
2024-05-01T00:00:00Z,91DEC069B4EC5A58,classic_bike,2024-05-24T15:23:15Z,2024-05-24T15:38:45Z,Kingsbury St & Kinzie St,KA1503000043,Ashland Ave & Chicago Ave,13247,41.88917683258,-87.6385057718,41.89595435734305,-87.6677280664444,member
2024-05-01T00:00:00Z,4E2711FB0689F6C0,classic_bike,2024-05-25T13:09:04Z,2024-05-25T13:52:00Z,Chicago Ave & Sheridan Rd,E008,Chicago Ave & Sheridan Rd,E008,42.050491,-87.677821,42.050491,-87.677821,casual
2024-05-01T00:00:00Z,1216C478C60DE4A8,classic_bike,2024-05-25T15:21:34Z,2024-05-25T15:43:23Z,Talman Ave & Addison St,15632,Broadway & Wilson Ave,13074,41.9466358306,-87.694614758,41.965221,-87.658139,member
2024-05-01T00:00:00Z,A76784E1957A7389,classic_bike,2024-05-25T17:13:12Z,2024-05-25T18:39:51Z,Morgan St & Lake St*,chargingstx4,Richmond St & Diversey Ave,15645,41.88549170626906,-87.65228927135468,41.93190196886,-87.7011951301,casual
2024-05-01T00:00:00Z,6DE3FB832BB9C013,electric_bike,2024-05-25T17:40:02Z,2024-05-25T17:45:02Z,Clark St & Wrightwood Ave,TA1305000014,NA,NA,41.92954123,-87.643261909,41.94,-87.64,member
2024-05-01T00:00:00Z,132B69966602D4E2,classic_bike,2024-05-25T19:09:50Z,2024-05-25T19:14:07Z,Federal St & Polk St,SL-008,Wabash Ave & Roosevelt Rd,TA1305000002,41.87207763285,-87.6295437729,41.867227,-87.625961,member
2024-05-01T00:00:00Z,2E8576A63379045F,classic_bike,2024-05-25T22:15:58Z,2024-05-25T22:41:53Z,Morgan St & 18th St,13163,Milwaukee Ave & Grand Ave,13033,41.858086,-87.651073,41.891578,-87.648384,casual
2024-05-01T00:00:00Z,ECFA3BB05C8FA238,classic_bike,2024-05-25T22:27:23Z,2024-05-25T22:35:58Z,Streeter Dr & Grand Ave,13022,Rush St & Hubbard St,KA1503000044,41.892278,-87.612043,41.890173,-87.626185,member
2024-05-01T00:00:00Z,098924371492B427,electric_bike,2024-05-26T08:40:32Z,2024-05-26T08:45:04Z,NA,NA,Sheffield Ave & Waveland Ave,TA1307000126,41.96,-87.66,41.949399,-87.654529,casual
2024-05-01T00:00:00Z,235B84923BB05820,electric_bike,2024-05-27T00:38:33Z,2024-05-27T00:59:46Z,NA,NA,Albany Ave & Bloomingdale Ave,15655,41.91,-87.67,41.91402671273,-87.705126462,casual
2024-05-01T00:00:00Z,FB53654B7B8CFCAC,classic_bike,2024-05-27T13:33:46Z,2024-05-27T13:43:36Z,Greenview Ave & Diversey Pkwy,13294,Larrabee St & Webster Ave,13193,41.93258963429789,-87.66593635082245,41.921822,-87.64414,casual
2024-05-01T00:00:00Z,A1AD073F4F2A7D06,classic_bike,2024-05-27T18:13:31Z,2024-05-27T18:44:14Z,Pine Grove Ave & Waveland Ave,TA1307000150,Michigan Ave & Oak St,13042,41.94947274088333,-87.64645278453827,41.90096039,-87.62377664,member
2024-05-01T00:00:00Z,C8C3A999B7D6030C,electric_bike,2024-05-27T19:12:26Z,2024-05-27T19:41:48Z,NA,NA,NA,NA,41.72,-87.65,41.72,-87.65,casual
2024-05-01T00:00:00Z,E9CA400FC305592A,classic_bike,2024-05-29T09:24:22Z,2024-05-29T09:29:30Z,Dearborn Pkwy & Delaware Pl,TA1307000128,Ritchie Ct & Banks St,KA1504000134,41.898969,-87.629912,41.906866,-87.626217,member
2024-05-01T00:00:00Z,0627CD59A8418E26,electric_bike,2024-05-29T18:56:46Z,2024-05-29T19:04:19Z,NA,NA,Damen Ave & Division St,13136,41.9,-87.71,41.903266,-87.678435,casual
2024-05-01T00:00:00Z,55289F0DB40A7187,electric_bike,2024-05-30T09:34:07Z,2024-05-30T09:39:11Z,Michigan Ave & Lake St,TA1305000011,NA,NA,41.886037707,-87.624617219,41.88,-87.63,member
2024-05-01T00:00:00Z,36F415E89998D487,classic_bike,2024-05-30T12:41:52Z,2024-05-30T12:47:35Z,Mies van der Rohe Way & Chestnut St,15529,Clark St & Elm St,TA1307000039,41.8985866514,-87.6219152258,41.902973,-87.63128,member
2024-05-01T00:00:00Z,32A950C59EC2FD72,electric_bike,2024-05-30T12:50:59Z,2024-05-30T12:57:21Z,NA,NA,NA,NA,41.97,-87.66,41.99,-87.67,member
2024-05-01T00:00:00Z,7A56072D3A8C8E90,electric_bike,2024-05-30T15:59:49Z,2024-05-30T16:04:51Z,Sangamon St & Lake St,TA1306000015,Sangamon St & Lake St,TA1306000015,41.885923266,-87.651060104,41.88577925240433,-87.65102460980414,member
2024-05-01T00:00:00Z,787146C2D71E96B4,electric_bike,2024-05-31T08:59:44Z,2024-05-31T09:15:03Z,Clark St & Wrightwood Ave,TA1305000014,Southport Ave & Wrightwood Ave,TA1307000113,41.929715157,-87.643068194,41.928773,-87.663913,casual
2024-05-01T00:00:00Z,D304ED409765E3A6,classic_bike,2024-05-31T13:28:47Z,2024-05-31T13:45:09Z,Fairbanks St & Superior St,18003,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,41.895748,-87.620104,41.932588,-87.636427,member
2024-05-01T00:00:00Z,D33F5463DD2D9C91,classic_bike,2024-05-31T13:54:05Z,2024-05-31T14:00:50Z,Broadway & Waveland Ave,13325,Sheridan Rd & Buena Ave,TA1309000027,41.949074,-87.648636,41.958494,-87.654966,casual
2024-05-01T00:00:00Z,3006739B7752FA7E,electric_bike,2024-05-31T15:39:07Z,2024-05-31T15:57:40Z,Clark St & Berwyn Ave,KA1504000146,N Southport Ave & W Newport Ave,20257.0,41.977991343,-87.668073058,41.944019,-87.663975,member
2024-05-01T00:00:00Z,1B67D40851578952,electric_bike,2024-05-31T16:19:36Z,2024-05-31T16:37:50Z,Millennium Park,13008,Racine Ave & 18th St,13164,41.881165833333334,-87.624102,41.858166,-87.656495,casual
2024-05-01T00:00:00Z,0AF89DC8DFA3DAF8,classic_bike,2024-05-31T18:18:43Z,2024-05-31T18:57:43Z,Shore Dr & 55th St,TA1308000009,Ellis Ave & 60th St,KA1503000014,41.795212,-87.580715,41.78509714636,-87.6010727606,casual
2024-06-01T00:00:00Z,C4698F9E33A17FBD,electric_bike,2024-06-01T08:06:58Z,2024-06-01T08:26:53Z,Clark St & Schiller St,TA1309000024,California Ave & North Ave,13258,41.907968163,-87.631525397,41.910044,-87.697167,casual
2024-06-01T00:00:00Z,B17C6D48DAE173D9,electric_bike,2024-06-01T11:42:57Z,2024-06-01T11:48:37Z,Elston Ave & Cortland St,TA1305000039,Dayton St & North Ave,13058,41.916447639,-87.666850805,41.9105780349,-87.6494219288,casual
2024-06-01T00:00:00Z,1F8A4B3D12A079F0,electric_bike,2024-06-02T09:50:45Z,2024-06-02T10:08:43Z,NA,NA,DuSable Lake Shore Dr & North Blvd,LF-005,41.87,-87.62,41.911722,-87.626804,member
2024-06-01T00:00:00Z,9D34E1E1D7EED6BD,classic_bike,2024-06-02T10:27:48Z,2024-06-02T10:59:41Z,Cannon Dr & Fullerton Ave,13124,Sheffield Ave & Wellington Ave,TA1307000052,41.9267559875,-87.6344287848,41.9362534831413,-87.65266209840775,member
2024-06-01T00:00:00Z,1F7724DF95AF3C64,classic_bike,2024-06-02T13:10:00Z,2024-06-02T13:46:19Z,Broadway & Belmont Ave,13277,Montrose Harbor,TA1308000012,41.940106,-87.645451,41.963982,-87.638181,casual
2024-06-01T00:00:00Z,10B5C9BB078508FD,classic_bike,2024-06-02T15:23:11Z,2024-06-02T15:28:05Z,Blackstone Ave & 59th St,22004,Ellis Ave & 60th St,KA1503000014,41.787877,-87.590461,41.78509714636,-87.6010727606,member
2024-06-01T00:00:00Z,CAD787C55DBD117B,classic_bike,2024-06-02T17:26:34Z,2024-06-02T17:39:27Z,Dearborn St & Monroe St,TA1305000006,Rush St & Cedar St,KA1504000133,41.881319815,-87.6295209193,41.90230870122,-87.627690528,casual
2024-06-01T00:00:00Z,C62EBCB64C18685E,classic_bike,2024-06-02T17:54:01Z,2024-06-02T18:06:40Z,DuSable Lake Shore Dr & Monroe St,13300,Field Museum,13029,41.880958,-87.616743,41.865312,-87.617867,casual
2024-06-01T00:00:00Z,2B680CC403CAC5A1,classic_bike,2024-06-03T08:13:22Z,2024-06-03T08:26:52Z,Michigan Ave & Oak St,13042,Dearborn St & Monroe St,TA1305000006,41.90096039,-87.62377664,41.881319815,-87.6295209193,member
2024-06-01T00:00:00Z,B7C1570328E67C86,classic_bike,2024-06-03T13:53:57Z,2024-06-03T14:13:38Z,Dearborn Pkwy & Delaware Pl,TA1307000128,Broadway & Barry Ave,13137,41.898969,-87.629912,41.93758231600629,-87.6440978050232,member
2024-06-01T00:00:00Z,7BB363CCB61ADBD6,electric_bike,2024-06-03T16:05:25Z,2024-06-03T16:12:35Z,Clark St & Elm St,TA1307000039,Lincoln Ave & Fullerton Ave,TA1309000058,41.90273726,-87.631660223,41.924161029067626,-87.64638036489487,member
2024-06-01T00:00:00Z,ACCFA20CDF97C21A,electric_bike,2024-06-04T17:06:17Z,2024-06-04T17:13:20Z,Michigan Ave & Madison St,13036,Michigan Ave & 14th St,TA1307000124,41.882210374,-87.625133634,41.864059,-87.623727,member
2024-06-01T00:00:00Z,BEA336A0C71EA042,classic_bike,2024-06-04T17:35:26Z,2024-06-04T17:52:32Z,LaSalle Dr & Huron St,KP1705001026,Lincoln Park Conservatory,LP-,41.894877,-87.632326,41.92393131136619,-87.63582453131676,casual
2024-06-01T00:00:00Z,75BCB4A9B1D46457,classic_bike,2024-06-05T13:03:04Z,2024-06-05T13:10:14Z,University Ave & 57th St,KA1503000071,Kimbark Ave & 53rd St,TA1309000037,41.791478,-87.599861,41.799272,-87.595008000000007,member
2024-06-01T00:00:00Z,0C3E5F4F464B0A8F,classic_bike,2024-06-05T15:09:18Z,2024-06-05T15:13:00Z,LaSalle St & Adams St,KA1503000034,Canal St & Monroe St,13056,41.87934437346,-87.6319852213,41.88169,-87.63953,member
2024-06-01T00:00:00Z,835A16DD6CA7A34C,electric_bike,2024-06-05T17:22:17Z,2024-06-05T17:34:36Z,Clark St & Berwyn Ave,KA1504000146,Clark St & Columbia Ave,RP-008,41.978018284,-87.668045759,42.00445062934,-87.6724024047,member
2024-06-01T00:00:00Z,B9481D4AD4E33236,electric_bike,2024-06-05T17:33:02Z,2024-06-05T17:49:10Z,NA,NA,NA,NA,41.88,-87.64,41.88,-87.64,casual
2024-06-01T00:00:00Z,D6FB787D7E16240D,classic_bike,2024-06-06T07:39:47Z,2024-06-06T08:04:16Z,Lincoln Ave & Fullerton Ave,TA1309000058,State St & Kinzie St,13050,41.924161029067626,-87.64638036489487,41.88937546663168,-87.62707650661469,member
2024-06-01T00:00:00Z,80B2C74641A7C4B7,electric_bike,2024-06-06T21:44:11Z,2024-06-06T22:11:18Z,Clark St & 9th St (AMLI),SL-009,Clark St & Wellington Ave,TA1307000136,41.870764136,-87.631094337,41.9364968219,-87.6475386582,member
2024-06-01T00:00:00Z,B38959232DE2C336,electric_bike,2024-06-06T22:20:52Z,2024-06-06T22:27:47Z,Wilton Ave & Belmont Ave,TA1307000134,NA,NA,41.94012332,-87.652920723,41.92,-87.65,member
2024-06-01T00:00:00Z,A8903750B57FF5ED,classic_bike,2024-06-06T23:07:29Z,2024-06-06T23:19:16Z,Sheffield Ave & Webster Ave,TA1309000033,Burling St & Diversey Pkwy,TA1309000036,41.92154,-87.653818,41.93314,-87.64776,member
2024-06-01T00:00:00Z,88B490638D968521,classic_bike,2024-06-07T06:46:30Z,2024-06-07T06:54:15Z,Cityfront Plaza Dr & Pioneer Ct,13427,LaSalle St & Jackson Blvd,TA1309000004,41.890573,-87.622072,41.878166,-87.631929,member
2024-06-01T00:00:00Z,4964746BF0DE3514,classic_bike,2024-06-07T10:52:02Z,2024-06-07T11:01:48Z,Blackstone Ave & Hyde Park Blvd,13398,Ellis Ave & 55th St,KA1504000076,41.802562,-87.590368,41.79430062054,-87.6014497734,member
2024-06-01T00:00:00Z,D765D950B14ABB5B,electric_bike,2024-06-07T12:28:28Z,2024-06-07T12:50:32Z,Clark St & Berwyn Ave,KA1504000146,Western Ave & Grace St,431,41.978045702,-87.668125033,41.95039,-87.688234,member
2024-06-01T00:00:00Z,6272E82D6801325A,electric_bike,2024-06-07T13:46:43Z,2024-06-07T14:09:39Z,Franklin St & Adams St (Temp),TA1309000008,Streeter Dr & Grand Ave,13022,41.877828836,-87.636253715,41.892278,-87.612043,casual
